pMines1,p0,p1,i,j,deg,inh,degTRUE,degFALSE,,inhTRUE,inhFALSE,,Not Given,sum
5.25E-07,2.48E-07,0.9944305,DB01189,DB00524,2.92E-09,0.994429978,0,0,,0,0,,0,0
4.63E-06,7.42E-06,0.9944317,DB00985,DB00524,2.58E-08,0.994427096,0,0,,0,0,,0,0
9.25E-09,2.45E-06,0.99442446,DB01019,DB00575,5.16E-11,0.994424451,0,0,,0,0,,0,0
6.89E-05,1.63E-07,0.99449253,DB01184,DB00368,3.79E-07,0.994424009,0,0,,0,0,,0,0
5.52E-05,5.16E-06,0.9944771,DB01590,DB00935,3.05E-07,0.994422205,0,0,,0,0,,0,0
0.000230454,1.66E-05,0.99464524,DB00433,DB00178,1.23E-06,0.99441602,0,0,,0,0,,0,0
5.63E-05,1.44E-06,0.99446785,DB00708,DB00381,3.11E-07,0.994411861,0,0,,0,0,,0,0
6.74E-08,8.79E-06,0.9944041,DB01623,DB00966,3.77E-10,0.994404033,0,0,,0,0,,0,0
5.59E-06,3.22E-07,0.99440837,DB00935,DB00394,3.13E-08,0.994402811,0,0,,0,0,,0,0
2.94E-07,2.37E-07,0.99440044,DB01081,DB01019,1.65E-09,0.994400148,0,0,,0,0,,0,0
4.74E-08,1.02E-06,0.99437684,DB01452,DB00556,2.67E-10,0.994376793,0,0,,0,0,,0,0
1.68E-05,1.40E-05,0.9943909,DB01184,DB00727,9.42E-08,0.994374194,0,0,,0,0,,0,0
1.96E-06,9.86E-08,0.9943686,DB00512,DB00492,1.10E-08,0.994366651,0,0,,0,0,,0,0
0.000251161,2.16E-06,0.99461246,DB00690,DB00542,1.35E-06,0.994362652,0,0,,0,0,,0,0
3.04E-05,5.41E-05,0.99438125,DB00523,DB00261,1.71E-07,0.994351021,0,0,,0,0,,0,0
2.78E-09,1.01E-06,0.9943415,DB00862,DB00550,1.57E-11,0.994341497,0,0,,0,0,,0,0
2.09E-06,2.06E-05,0.9943416,DB01273,DB00977,1.18E-08,0.994339522,0,0,,0,0,,0,0
1.46E-06,1.27E-08,0.9943355,DB00966,DB00802,8.27E-09,0.994334048,0,0,,0,0,,0,0
1.26E-07,1.51E-07,0.99433315,DB01364,DB01240,7.14E-10,0.994333025,0,0,,0,0,,0,0
1.99E-07,2.98E-06,0.99432784,DB01236,DB00935,1.13E-09,0.994327642,0,0,,0,0,,0,0
3.63E-05,5.36E-06,0.99436104,DB00524,DB00366,2.05E-07,0.994324945,0,0,,0,0,,0,0
0.000331445,3.30E-06,0.9946445,DB01195,DB00524,1.78E-06,0.99431483,0,0,,0,0,,0,0
0.002623956,4.59E-05,0.9969212,DB01085,DB00391,8.08E-06,0.994305323,0,0,,0,0,,0,0
2.55E-08,5.60E-07,0.99430025,DB01273,DB00346,1.45E-10,0.994300225,0,0,,0,0,,0,0
8.74E-06,5.57E-06,0.9943058,DB01608,DB00492,4.98E-08,0.99429711,0,0,,0,0,,0,0
9.03E-09,1.05E-07,0.9942813,DB04844,DB00492,5.16E-11,0.994281291,0,0,,0,0,,0,0
2.89E-06,1.21E-06,0.99427795,DB01195,DB00470,1.65E-08,0.994275077,0,0,,0,0,,0,0
0.002285759,7.05E-06,0.99654454,DB01037,DB00470,7.90E-06,0.994266679,0,0,,0,0,,0,0
2.36E-07,1.73E-06,0.994266,DB00709,DB00439,1.35E-09,0.994265765,0,0,,0,0,,0,0
0.000787492,3.82E-05,0.9950459,DB01002,DB00381,3.90E-06,0.994262309,0,0,,0,0,,0,0
2.43E-07,3.35E-06,0.9942602,DB01394,DB01273,1.39E-09,0.994259958,0,0,,0,0,,0,0
1.00E-05,4.37E-06,0.9942578,DB00708,DB00394,5.74E-08,0.994247857,0,0,,0,0,,0,0
0.000314994,8.59E-05,0.99455774,DB00977,DB00742,1.71E-06,0.99424446,0,0,,0,0,,0,0
0.00076723,1.66E-05,0.99500066,DB01452,DB01037,3.84E-06,0.994237266,0,0,,0,0,,0,0
2.43E-09,7.34E-08,0.9942232,DB00966,DB00889,1.40E-11,0.994223198,0,0,,0,0,,0,0
0.000298385,1.86E-05,0.9945167,DB00808,DB00433,1.64E-06,0.994219951,0,0,,0,0,,0,0
1.22E-05,4.92E-07,0.994216,DB06701,DB00623,7.06E-08,0.994203871,0,0,,0,0,,0,0
4.38E-07,1.87E-06,0.9941875,DB00543,DB00437,2.55E-09,0.994187065,0,0,,0,0,,0,0
0.002250065,4.87E-06,0.99641824,DB00621,DB00363,8.06E-06,0.994176234,0,0,,0,0,,0,0
3.56E-07,1.33E-07,0.99417406,DB00802,DB00529,2.07E-09,0.994173706,0,0,,0,0,,0,0
1.61E-06,1.17E-06,0.9941748,DB00915,DB00808,9.38E-09,0.994173199,0,0,,0,0,,0,0
1.46E-07,3.41E-07,0.9941518,DB00687,DB00275,8.54E-10,0.994151655,0,0,,0,0,,0,0
8.11E-08,9.01E-07,0.9941491,DB00621,DB00557,4.75E-10,0.994149019,0,0,,0,0,,0,0
1.40E-05,2.10E-05,0.9941367,DB01085,DB00687,8.21E-08,0.994122782,0,0,,0,0,,0,0
7.48E-08,8.45E-07,0.99411654,DB00915,DB00820,4.40E-10,0.994116466,0,0,,0,0,,0,0
1.35E-05,2.51E-06,0.9941103,DB01202,DB00819,7.95E-08,0.99409688,0,0,,0,0,,0,0
9.20E-05,0.000116762,0.9941817,DB01041,DB00819,5.35E-07,0.994090235,0,0,,0,0,,0,0
2.22E-07,3.16E-05,0.9940764,DB01221,DB00819,1.32E-09,0.994076179,0,0,,0,0,,0,0
1.36E-05,0.000109162,0.9940773,DB00906,DB00819,8.05E-08,0.994063781,0,0,,0,0,,0,0
3.88E-07,6.02E-06,0.99405414,DB00921,DB00883,2.31E-09,0.994053754,0,0,,0,0,,0,0
5.59E-12,1.35E-09,0.9940502,DB00966,DB00389,3.33E-14,0.9940502,0,0,,0,0,,0,0
2.56E-05,7.95E-05,0.994072,DB01184,DB01018,1.52E-07,0.994046552,0,0,,0,0,,0,0
6.58E-08,3.16E-06,0.9940456,DB05266,DB01551,3.92E-10,0.994045535,0,0,,0,0,,0,0
0.000129809,1.42E-05,0.9941519,DB01240,DB00292,7.59E-07,0.99402285,0,0,,0,0,,0,0
0.000105952,7.06E-05,0.9941273,DB01590,DB00909,6.22E-07,0.99402197,0,0,,0,0,,0,0
3.36E-07,1.25E-07,0.9940069,DB01210,DB00389,2.01E-09,0.994006566,0,0,,0,0,,0,0
1.06E-06,1.82E-05,0.9940018,DB01608,DB00909,6.36E-09,0.994000746,0,0,,0,0,,0,0
0.000246906,3.30E-06,0.99424595,DB00413,DB00204,1.42E-06,0.994000465,0,0,,0,0,,0,0
0.000402423,0.000220252,0.99439794,DB06701,DB00968,2.25E-06,0.993997771,0,0,,0,0,,0,0
0.001750107,4.76E-07,0.99572325,DB00611,DB00394,7.48E-06,0.993980628,0,0,,0,0,,0,0
5.92E-07,5.50E-07,0.9939772,DB00915,DB00433,3.57E-09,0.993976612,0,0,,0,0,,0,0
0.000221623,0.000868872,0.9941806,DB01267,DB01021,1.29E-06,0.993960267,0,0,,0,0,,0,0
2.93E-06,8.16E-07,0.9939604,DB00623,DB00234,1.77E-08,0.993957488,0,0,,0,0,,0,0
0.002541486,1.51E-05,0.99648106,DB01184,DB00816,8.94E-06,0.993948517,0,0,,0,0,,0,0
5.64E-06,1.62E-05,0.99395376,DB01366,DB01236,3.41E-08,0.993948154,0,0,,0,0,,0,0
3.17E-07,5.64E-07,0.9939481,DB01047,DB00934,1.92E-09,0.993947785,0,0,,0,0,,0,0
0.000611666,0.000117857,0.9945391,DB00968,DB00514,3.34E-06,0.993930774,0,0,,0,0,,0,0
0.000823049,7.94E-05,0.9947489,DB00363,DB00275,4.32E-06,0.993930173,0,0,,0,0,,0,0
0.005419844,7.06E-06,0.9993463,DB01238,DB00687,3.54E-06,0.993929999,0,0,,0,0,,0,0
9.39E-10,5.56E-07,0.99391514,DB01273,DB00292,5.71E-12,0.993915139,0,0,,0,0,,0,0
0.003107429,1.04E-06,0.9969885,DB00656,DB00529,9.36E-06,0.993890429,0,0,,0,0,,0,0
0.000280772,4.02E-07,0.99416625,DB02665,DB00523,1.64E-06,0.993887116,0,0,,0,0,,0,0
7.55E-06,1.12E-06,0.9938886,DB01184,DB01030,4.61E-08,0.993881096,0,0,,0,0,,0,0
0.000110494,8.75E-05,0.9939904,DB00261,DB00234,6.64E-07,0.99388057,0,0,,0,0,,0,0
0.003753687,2.79E-06,0.9976119,DB01590,DB00611,8.96E-06,0.993867177,0,0,,0,0,,0,0
2.75E-05,6.00E-05,0.99388146,DB00523,DB00433,1.68E-07,0.993854128,0,0,,0,0,,0,0
4.79E-08,2.92E-08,0.9938443,DB01364,DB00844,2.95E-10,0.993844252,0,0,,0,0,,0,0
7.74E-07,1.24E-05,0.9938426,DB05266,DB00497,4.77E-09,0.993841831,0,0,,0,0,,0,0
4.39E-05,2.61E-05,0.99387383,DB06288,DB01183,2.69E-07,0.993830199,0,0,,0,0,,0,0
1.50E-05,0.000110618,0.9938399,DB01198,DB00819,9.24E-08,0.993824992,0,0,,0,0,,0,0
8.99E-08,1.96E-05,0.993816,DB01198,DB00889,5.56E-10,0.993815911,0,0,,0,0,,0,0
7.47E-06,5.74E-06,0.99382,DB00690,DB00687,4.62E-08,0.993812576,0,0,,0,0,,0,0
2.04E-08,4.89E-06,0.9938117,DB00550,DB00425,1.26E-10,0.99381168,0,0,,0,0,,0,0
3.24E-06,1.71E-05,0.99381435,DB00973,DB00806,2.00E-08,0.99381113,0,0,,0,0,,0,0
1.12E-09,2.44E-07,0.9937959,DB00818,DB00389,6.95E-12,0.993795899,0,0,,0,0,,0,0
0.00020635,6.33E-05,0.99399877,DB00524,DB00356,1.24E-06,0.993793658,0,0,,0,0,,0,0
1.38E-05,4.09E-06,0.9938022,DB00470,DB00394,8.55E-08,0.993788486,0,0,,0,0,,0,0
0.002246005,3.37E-05,0.9960217,DB00494,DB00261,8.94E-06,0.99378463,0,0,,0,0,,0,0
3.71E-07,2.46E-06,0.9937728,DB01184,DB00591,2.31E-09,0.993772431,0,0,,0,0,,0,0
1.79E-06,1.36E-07,0.9937682,DB01380,DB00275,1.12E-08,0.993766421,0,0,,0,0,,0,0
3.38E-08,3.62E-07,0.9937425,DB01608,DB00966,2.12E-10,0.993742466,0,0,,0,0,,0,0
0.000590622,4.59E-05,0.9943275,DB06262,DB01069,3.35E-06,0.993740228,0,0,,0,0,,0,0
3.35E-05,1.61E-06,0.9937723,DB00697,DB00687,2.09E-07,0.993739009,0,0,,0,0,,0,0
0.000276024,8.77E-05,0.9939959,DB00524,DB00455,1.66E-06,0.993721533,0,0,,0,0,,0,0
5.50E-09,3.00E-09,0.9937172,DB00966,DB00621,3.46E-11,0.993717195,0,0,,0,0,,0,0
3.23E-05,3.21E-07,0.9937488,DB01380,DB00394,2.02E-07,0.993716702,0,0,,0,0,,0,0
0.002849472,6.20E-05,0.99655294,DB01054,DB00679,9.82E-06,0.99371329,0,0,,0,0,,0,0
3.32E-07,2.04E-07,0.9937078,DB00528,DB00433,2.09E-09,0.99370747,0,0,,0,0,,0,0
0.001587393,2.74E-06,0.99528027,DB00494,DB00381,7.49E-06,0.993700369,0,0,,0,0,,0,0
3.04E-05,3.01E-06,0.9937289,DB00808,DB00241,1.91E-07,0.993698691,0,0,,0,0,,0,0
2.83E-08,4.83E-07,0.9936947,DB00621,DB00550,1.78E-10,0.993694672,0,0,,0,0,,0,0
9.33E-06,1.79E-06,0.9937038,DB01240,DB01189,5.87E-08,0.993694529,0,0,,0,0,,0,0
3.05E-07,2.97E-08,0.99369323,DB01273,DB00780,1.92E-09,0.993692927,0,0,,0,0,,0,0
1.34E-05,2.92E-07,0.99369967,DB00519,DB00427,8.44E-08,0.993686354,0,0,,0,0,,0,0
0.001361824,3.81E-07,0.9950335,DB00780,DB00555,6.76E-06,0.993678439,0,0,,0,0,,0,0
0.000594889,0.000415134,0.9942669,DB00783,DB00708,3.41E-06,0.993675422,0,0,,0,0,,0,0
1.28E-09,4.41E-08,0.9936679,DB00621,DB00389,8.11E-12,0.993667899,0,0,,0,0,,0,0
1.53E-09,1.74E-06,0.993665,DB01273,DB00202,9.69E-12,0.993664998,0,0,,0,0,,0,0
7.30E-06,6.43E-07,0.99366933,DB01608,DB01081,4.62E-08,0.993662076,0,0,,0,0,,0,0
4.37E-06,3.68E-06,0.9936609,DB01608,DB00434,2.77E-08,0.993656558,0,0,,0,0,,0,0
0.005154178,1.02E-05,0.9988036,DB00679,DB00394,6.17E-06,0.993655588,0,0,,0,0,,0,0
9.09E-06,5.13E-06,0.9936644,DB00882,DB00261,5.76E-08,0.993655368,0,0,,0,0,,0,0
4.66E-06,1.02E-07,0.9936585,DB01239,DB00204,2.96E-08,0.99365387,0,0,,0,0,,0,0
0.000708224,1.70E-05,0.99435014,DB00524,DB00234,4.00E-06,0.993645917,0,0,,0,0,,0,0
1.85E-05,5.47E-06,0.99366075,DB00742,DB00261,1.17E-07,0.993642367,0,0,,0,0,,0,0
1.70E-05,1.54E-05,0.99364775,DB01273,DB00599,1.08E-07,0.993630858,0,0,,0,0,,0,0
0.000139872,5.83E-06,0.993769,DB01588,DB00524,8.72E-07,0.99363,0,0,,0,0,,0,0
0.000786534,8.04E-05,0.99440444,DB00889,DB00816,4.40E-06,0.993622307,0,0,,0,0,,0,0
2.00E-06,4.31E-06,0.9936062,DB01184,DB00512,1.28E-08,0.993604213,0,0,,0,0,,0,0
6.57E-06,6.46E-07,0.99360293,DB00389,DB00248,4.20E-08,0.993596402,0,0,,0,0,,0,0
0.0010122,1.69E-05,0.99459696,DB00977,DB00524,5.47E-06,0.993590229,0,0,,0,0,,0,0
2.08E-05,0.000215426,0.9936009,DB01595,DB00261,1.33E-07,0.993580233,0,0,,0,0,,0,0
6.43E-07,1.07E-05,0.99357754,DB01267,DB00350,4.13E-09,0.993576901,0,0,,0,0,,0,0
1.44E-05,4.23E-06,0.9935848,DB04844,DB00248,9.24E-08,0.993570492,0,0,,0,0,,0,0
0.000196505,1.84E-05,0.9937609,DB00808,DB00690,1.23E-06,0.993565621,0,0,,0,0,,0,0
1.38E-05,2.97E-06,0.9935766,DB01069,DB00401,8.86E-08,0.993562889,0,0,,0,0,,0,0
1.55E-06,1.41E-05,0.9935562,DB00556,DB00497,9.99E-09,0.99355466,0,0,,0,0,,0,0
7.75E-06,1.71E-06,0.99356127,DB01589,DB00381,4.99E-08,0.99355357,0,0,,0,0,,0,0
0.003512932,8.76E-06,0.9970528,DB01184,DB00273,1.04E-05,0.993550221,0,0,,0,0,,0,0
5.81E-07,6.58E-06,0.9935401,DB00934,DB00820,3.75E-09,0.993539523,0,0,,0,0,,0,0
2.01E-07,3.39E-06,0.99351394,DB01184,DB00985,1.30E-09,0.99351374,0,0,,0,0,,0,0
2.35E-06,0.000112401,0.9935098,DB01221,DB00524,1.53E-08,0.993507465,0,0,,0,0,,0,0
0.000103538,3.07E-07,0.9936093,DB02703,DB01001,6.62E-07,0.993506424,0,0,,0,0,,0,0
5.58E-08,2.21E-06,0.99350643,DB00850,DB00550,3.62E-10,0.993506375,0,0,,0,0,,0,0
6.01E-08,2.04E-06,0.9934963,DB01551,DB00556,3.91E-10,0.99349624,0,0,,0,0,,0,0
0.000276357,6.61E-06,0.99377054,DB00889,DB00542,1.72E-06,0.993495905,0,0,,0,0,,0,0
0.000908656,1.16E-06,0.99438655,DB01032,DB00261,5.10E-06,0.993482995,0,0,,0,0,,0,0
6.93E-06,6.52E-06,0.9934722,DB01100,DB00310,4.52E-08,0.993465315,0,0,,0,0,,0,0
1.56E-07,1.71E-05,0.9934423,DB01563,DB01184,1.02E-09,0.993442145,0,0,,0,0,,0,0
9.62E-05,3.27E-07,0.99353665,DB02703,DB00999,6.22E-07,0.993441072,0,0,,0,0,,0,0
1.99E-06,1.41E-07,0.99343735,DB00547,DB00394,1.31E-08,0.993435373,0,0,,0,0,,0,0
2.63E-05,0.000147391,0.9934576,DB00296,DB00261,1.72E-07,0.993431472,0,0,,0,0,,0,0
5.43E-09,2.08E-08,0.99341255,DB00961,DB00935,3.58E-11,0.993412545,0,0,,0,0,,0,0
5.33E-07,2.73E-05,0.99340916,DB01018,DB00439,3.51E-09,0.993408631,0,0,,0,0,,0,0
3.13E-06,2.73E-05,0.99340075,DB04844,DB00783,2.07E-08,0.993397641,0,0,,0,0,,0,0
7.59E-05,3.33E-07,0.9934615,DB02703,DB01168,4.96E-07,0.993386096,0,0,,0,0,,0,0
8.26E-06,9.02E-07,0.9933762,DB00623,DB00547,5.47E-08,0.993367995,0,0,,0,0,,0,0
6.82E-05,0.000424912,0.9934277,DB01065,DB00819,4.48E-07,0.993359948,0,0,,0,0,,0,0
0.000477911,8.16E-05,0.993832,DB00363,DB00235,2.95E-06,0.993357037,0,0,,0,0,,0,0
2.40E-05,4.11E-07,0.9933651,DB01032,DB00761,1.59E-07,0.993341259,0,0,,0,0,,0,0
1.10E-05,3.87E-05,0.99334633,DB00973,DB00433,7.32E-08,0.993335403,0,0,,0,0,,0,0
0.000919165,0.000143187,0.9942472,DB00524,DB00297,5.29E-06,0.993333323,0,0,,0,0,,0,0
1.62E-06,7.54E-06,0.99331385,DB00423,DB00261,1.08E-08,0.993312241,0,0,,0,0,,0,0
0.000244439,4.47E-05,0.9935343,DB01155,DB00909,1.58E-06,0.993291441,0,0,,0,0,,0,0
5.22E-07,1.16E-05,0.99329054,DB00523,DB00439,3.50E-09,0.993290022,0,0,,0,0,,0,0
0.00023779,1.19E-06,0.99352443,DB00819,DB00555,1.54E-06,0.99328818,0,0,,0,0,,0,0
4.09E-06,5.87E-08,0.9932902,DB00623,DB00394,2.74E-08,0.993286137,0,0,,0,0,,0,0
0.000776913,4.84E-06,0.99405754,DB00611,DB00591,4.62E-06,0.993285244,0,0,,0,0,,0,0
1.27E-05,6.38E-05,0.9932793,DB01041,DB00381,8.54E-08,0.993266685,0,0,,0,0,,0,0
0.000658189,2.79E-06,0.99391913,DB00977,DB00413,4.00E-06,0.993264943,0,0,,0,0,,0,0
3.03E-06,0.000124679,0.9932667,DB01183,DB00439,2.04E-08,0.99326369,0,0,,0,0,,0,0
2.98E-05,3.76E-06,0.99329007,DB00967,DB00275,2.00E-07,0.99326047,0,0,,0,0,,0,0
8.78E-06,0.000209754,0.9932539,DB00962,DB00819,5.92E-08,0.993245179,0,0,,0,0,,0,0
6.60E-06,5.00E-06,0.9932474,DB00808,DB00427,4.46E-08,0.993240845,0,0,,0,0,,0,0
7.13E-09,8.74E-07,0.9932407,DB00737,DB00529,4.82E-11,0.993240693,0,0,,0,0,,0,0
6.29E-08,3.61E-06,0.9932214,DB00633,DB00550,4.26E-10,0.993221338,0,0,,0,0,,0,0
5.69E-08,1.97E-07,0.993206,DB00450,DB00235,3.87E-10,0.993205943,0,0,,0,0,,0,0
2.08E-06,5.68E-06,0.99320316,DB00470,DB00275,1.41E-08,0.993201094,0,0,,0,0,,0,0
4.12E-07,4.36E-06,0.9931937,DB00819,DB00556,2.80E-09,0.993193291,0,0,,0,0,,0,0
1.24E-07,8.74E-06,0.9931932,DB00529,DB00230,8.44E-10,0.993193077,0,0,,0,0,,0,0
1.05E-08,2.23E-07,0.9931906,DB00915,DB00862,7.15E-11,0.99319059,0,0,,0,0,,0,0
2.64E-06,7.25E-06,0.9931878,DB01047,DB00708,1.80E-08,0.993185178,0,0,,0,0,,0,0
0.000132808,5.83E-06,0.9933153,DB00492,DB00234,8.88E-07,0.99318338,0,0,,0,0,,0,0
3.46E-09,8.22E-08,0.9931831,DB00966,DB00557,2.36E-11,0.993183097,0,0,,0,0,,0,0
4.42E-07,2.04E-08,0.9931549,DB01239,DB00935,3.03E-09,0.993154461,0,0,,0,0,,0,0
8.79E-05,0.000352349,0.9932254,DB01595,DB00808,5.95E-07,0.993138095,0,0,,0,0,,0,0
5.92E-06,4.26E-06,0.99313956,DB01071,DB00524,4.06E-08,0.993133681,0,0,,0,0,,0,0
1.01E-06,5.72E-06,0.9931323,DB00884,DB00450,6.94E-09,0.993131297,0,0,,0,0,,0,0
3.96E-05,1.32E-06,0.9931681,DB06288,DB00591,2.71E-07,0.993128771,0,0,,0,0,,0,0
0.000822647,3.52E-06,0.99394554,DB00621,DB00494,4.98E-06,0.993127874,0,0,,0,0,,0,0
0.000155515,1.75E-06,0.9932794,DB01047,DB01032,1.05E-06,0.99312493,0,0,,0,0,,0,0
1.34E-09,1.10E-08,0.993111,DB01273,DB01239,9.23E-12,0.993110999,0,0,,0,0,,0,0
6.18E-07,4.79E-06,0.9931083,DB00889,DB00523,4.26E-09,0.993107686,0,0,,0,0,,0,0
9.67E-10,7.73E-07,0.99309856,DB01183,DB00389,6.67E-12,0.993098559,0,0,,0,0,,0,0
1.60E-05,2.23E-06,0.9931092,DB00687,DB00492,1.10E-07,0.99309331,0,0,,0,0,,0,0
3.51E-08,4.22E-06,0.9930896,DB06701,DB00889,2.43E-10,0.993089565,0,0,,0,0,,0,0
1.01E-06,1.54E-07,0.9930813,DB00601,DB00555,6.99E-09,0.993080297,0,0,,0,0,,0,0
3.36E-08,1.49E-06,0.99307173,DB00915,DB00909,2.33E-10,0.993071697,0,0,,0,0,,0,0
1.88E-05,1.10E-05,0.9930767,DB01366,DB01267,1.30E-07,0.99305803,0,0,,0,0,,0,0
1.03E-06,5.88E-07,0.99305844,DB00427,DB00381,7.15E-09,0.993057417,0,0,,0,0,,0,0
1.14E-05,4.90E-06,0.993036,DB01380,DB00439,7.94E-08,0.993024679,0,0,,0,0,,0,0
1.28E-06,1.43E-05,0.9930212,DB02701,DB01100,8.93E-09,0.993019929,0,0,,0,0,,0,0
0.000337439,0.000151665,0.99335456,DB01393,DB01267,2.24E-06,0.993019363,0,0,,0,0,,0,0
0.000371506,0.000805292,0.9933698,DB01085,DB00968,2.46E-06,0.993000757,0,0,,0,0,,0,0
1.39E-06,1.89E-06,0.9929904,DB01054,DB00935,9.74E-09,0.99298902,0,0,,0,0,,0,0
2.04E-06,2.12E-06,0.9929905,DB01273,DB01037,1.43E-08,0.992988474,0,0,,0,0,,0,0
1.49E-06,3.61E-07,0.9929351,DB00601,DB00524,1.05E-08,0.992933621,0,0,,0,0,,0,0
3.45E-10,1.13E-07,0.9929288,DB01273,DB00935,2.44E-12,0.9929288,0,0,,0,0,,0,0
3.20E-07,3.53E-06,0.99291915,DB00966,DB00818,2.27E-09,0.992918832,0,0,,0,0,,0,0
7.37E-08,3.36E-08,0.9929154,DB00512,DB00413,5.22E-10,0.992915327,0,0,,0,0,,0,0
8.80E-06,6.96E-05,0.992924,DB00973,DB00202,6.23E-08,0.992915262,0,0,,0,0,,0,0
2.08E-07,1.55E-08,0.9929127,DB00547,DB00275,1.47E-09,0.992912493,0,0,,0,0,,0,0
5.69E-09,1.75E-05,0.992898,DB01184,DB00761,4.04E-11,0.992897994,0,0,,0,0,,0,0
8.31E-10,9.75E-07,0.99288416,DB01019,DB00921,5.91E-12,0.992884159,0,0,,0,0,,0,0
1.93E-07,1.93E-07,0.9928664,DB01236,DB00394,1.38E-09,0.992866208,0,0,,0,0,,0,0
1.34E-08,4.19E-09,0.99285805,DB00528,DB00413,9.57E-11,0.992858037,0,0,,0,0,,0,0
3.91E-07,8.82E-06,0.99285454,DB00413,DB00202,2.79E-09,0.992854152,0,0,,0,0,,0,0
2.25E-09,2.84E-08,0.99285156,DB00915,DB00427,1.61E-11,0.992851558,0,0,,0,0,,0,0
3.86E-05,6.16E-05,0.99288917,DB01440,DB01182,2.74E-07,0.992850844,0,0,,0,0,,0,0
0.00038332,2.02E-06,0.9932186,DB00255,DB00241,2.60E-06,0.992837879,0,0,,0,0,,0,0
0.000173801,3.83E-05,0.9929811,DB01394,DB00433,1.22E-06,0.992808519,0,0,,0,0,,0,0
6.04E-07,6.19E-07,0.9927947,DB01589,DB00935,4.35E-09,0.9927941,0,0,,0,0,,0,0
1.07E-08,2.01E-07,0.9927897,DB04844,DB00180,7.72E-11,0.992789689,0,0,,0,0,,0,0
0.003965519,3.30E-06,0.99672616,DB00524,DB00470,1.30E-05,0.992773623,0,0,,0,0,,0,0
0.000777148,7.56E-07,0.9935348,DB01032,DB00202,5.02E-06,0.992762676,0,0,,0,0,,0,0
1.64E-06,4.59E-08,0.9927626,DB06712,DB01069,1.19E-08,0.992760972,0,0,,0,0,,0,0
1.67E-07,2.92E-07,0.9927422,DB05266,DB00831,1.21E-09,0.992742034,0,0,,0,0,,0,0
0.000554946,0.000902252,0.9932834,DB01590,DB00523,3.73E-06,0.992732181,0,0,,0,0,,0,0
1.31E-06,7.80E-10,0.9927246,DB01013,DB00796,9.53E-09,0.9927233,0,0,,0,0,,0,0
0.000155682,1.21E-06,0.99287146,DB00882,DB00542,1.11E-06,0.992716888,0,0,,0,0,,0,0
1.54E-06,2.86E-06,0.9927128,DB01019,DB00255,1.12E-08,0.992711271,0,0,,0,0,,0,0
0.000324798,2.07E-05,0.9930293,DB00542,DB00371,2.26E-06,0.992706766,0,0,,0,0,,0,0
0.000158848,1.36E-05,0.9928644,DB00542,DB00433,1.13E-06,0.992706685,0,0,,0,0,,0,0
0.00015529,8.21E-05,0.9928363,DB01393,DB01224,1.11E-06,0.992682122,0,0,,0,0,,0,0
1.73E-07,1.64E-07,0.9926784,DB00550,DB00492,1.27E-09,0.992678228,0,0,,0,0,,0,0
1.80E-07,1.85E-06,0.9926771,DB00737,DB00687,1.32E-09,0.992676921,0,0,,0,0,,0,0
1.74E-06,1.41E-07,0.99267864,DB02665,DB00389,1.27E-08,0.992676913,0,0,,0,0,,0,0
1.61E-07,2.38E-06,0.99267286,DB01551,DB00529,1.18E-09,0.9926727,0,0,,0,0,,0,0
9.72E-06,5.47E-07,0.9926778,DB00709,DB00697,7.12E-08,0.992668151,0,0,,0,0,,0,0
3.94E-05,4.94E-06,0.9926853,DB00850,DB00492,2.88E-07,0.992646188,0,0,,0,0,,0,0
2.98E-05,8.15E-06,0.9926745,DB06288,DB02546,2.18E-07,0.992644918,0,0,,0,0,,0,0
4.36E-06,6.85E-06,0.9926468,DB01608,DB01192,3.21E-08,0.992642472,0,0,,0,0,,0,0
4.95E-06,1.40E-05,0.99262494,DB00818,DB00381,3.65E-08,0.992620027,0,0,,0,0,,0,0
9.30E-05,1.03E-06,0.9927119,DB01032,DB00433,6.78E-07,0.992619578,0,0,,0,0,,0,0
3.21E-05,1.36E-05,0.992648,DB00819,DB00305,2.36E-07,0.992616136,0,0,,0,0,,0,0
1.19E-07,1.34E-08,0.99261224,DB00966,DB00831,8.79E-10,0.992612122,0,0,,0,0,,0,0
2.98E-06,6.76E-06,0.99261224,DB01608,DB00967,2.20E-08,0.992609282,0,0,,0,0,,0,0
0.003484004,3.48E-05,0.996068,DB00679,DB00591,1.37E-05,0.992597695,0,0,,0,0,,0,0
2.29E-07,2.42E-06,0.99259585,DB01020,DB00687,1.70E-09,0.992595623,0,0,,0,0,,0,0
5.22E-07,3.46E-06,0.9925932,DB00547,DB00439,3.87E-09,0.992592682,0,0,,0,0,,0,0
1.20E-05,2.94E-07,0.9925875,DB00802,DB00394,8.90E-08,0.992575589,0,0,,0,0,,0,0
4.79E-06,1.77E-05,0.99257046,DB00708,DB00439,3.56E-08,0.992565706,0,0,,0,0,,0,0
1.10E-06,2.92E-06,0.9925605,DB01047,DB00687,8.18E-09,0.992559408,0,0,,0,0,,0,0
4.14E-05,5.32E-05,0.9925988,DB01021,DB00439,3.06E-07,0.992557706,0,0,,0,0,,0,0
1.94E-05,1.79E-05,0.9925649,DB01590,DB00275,1.44E-07,0.992545644,0,0,,0,0,,0,0
0.000335972,1.11E-06,0.9928659,DB01032,DB00862,2.40E-06,0.992532325,0,0,,0,0,,0,0
