pMines1,p0,p1,i,j,deg,enh
1.5765429e-05,2.3424625e-05,0.9977972,DB01244,DB01106,3.4728087001199196e-08,0.9977814692990871
0.00042065978,2.0474195e-05,0.9957037,DB01590,DB01106,1.8072806128140129e-06,0.9952848475006127
0.00018405914,2.0742416e-05,0.99756217,DB01182,DB01114,4.4870489326619525e-07,0.9973785595648933
0.00044381618,0.020399094,0.9953518,DB01183,DB01114,2.0629463678759963e-06,0.9949100467663679
0.0016123354,8.434057e-06,0.9993314,DB01184,DB01114,1.0780074484400309e-06,0.9977201426074483
9.584427e-05,1.3709068e-06,0.99938464,DB01244,DB01114,5.897872998719557e-08,0.9992888547087301
0.0013782084,0.00024151802,0.9958086,DB01427,DB01114,5.77662268775994e-06,0.9944361682226878
0.0040642023,2.2649765e-06,0.9988898,DB01590,DB01114,4.5120773934597974e-06,0.9948301097773935
0.00011226535,5.066395e-07,0.99716127,DB01608,DB01114,3.1869101700550125e-07,0.997049323341017
0.0012765527,4.053116e-06,0.998505,DB01708,DB01114,1.908446286500031e-06,0.9972303557462864
0.0033303797,5.4240227e-06,0.99631935,DB02665,DB01114,1.225796204280484e-05,0.9930012282620428
0.00017392635,0.00014409423,0.9967541,DB05266,DB01114,5.645475394650042e-07,0.9965807381975395
0.002004683,6.2316656e-05,0.99278665,DB01175,DB01127,1.4460480118050016e-05,0.990796427480118
0.0048841834,0.00017634034,0.99527556,DB01236,DB01127,2.3075031422296255e-05,0.9904144516314223
0.0011667311,6.225705e-05,0.9995049,DB01175,DB01143,5.776485676099657e-07,0.9983387465485677
0.0011097491,0.00028550625,0.9998785,DB01182,DB01143,1.3483451564999624e-07,0.9987688857345157
0.0028298497,0.0002501607,0.99985266,DB01184,DB01143,4.1695005479814524e-07,0.9970232272500548
0.002853334,0.0005342066,0.9999126,DB01192,DB01143,2.493813915998851e-07,0.9970595153813917
0.0016204417,9.915233e-05,0.99979824,DB01202,DB01143,3.269403173920823e-07,0.9981781252403173
0.002894342,0.0030871928,0.9996565,DB01235,DB01143,9.942064770001508e-07,0.9967631522064769
0.001332432,5.6177378e-05,0.99978065,DB01236,DB01143,2.922689591999354e-07,0.9984485102689592
0.00018513203,7.212162e-06,0.99980587,DB01239,DB01143,3.59396809839027e-08,0.999620773909681
0.0025847256,0.00018668175,0.9996283,DB01410,DB01143,9.60742505519935e-07,0.9970445351425056
0.0073672235,0.00052654743,0.99987227,DB01452,DB01143,9.410154576549453e-07,0.9925059875154577
0.00183025,0.00010675192,0.9999721,DB01551,DB01143,5.106397499994439e-08,0.998141901063975
0.0014205277,1.8775463e-06,0.9999888,DB01589,DB01143,1.5909910239984368e-08,0.9985682882099103
0.0051656067,3.248453e-05,0.99963725,DB01590,DB01143,1.873823830424831e-06,0.9944735171238305
0.00024726987,1.1116266e-05,0.99959207,DB01623,DB01143,1.0086879806908647e-07,0.9993449009987981
0.005880147,9.8377466e-05,0.99987113,DB01708,DB01143,7.57774543889692e-07,0.993991740774544
0.0075627267,6.404519e-05,0.9997982,DB02665,DB01143,1.526158248060225e-06,0.9922369994582481
0.0037721694,5.185604e-06,0.9999453,DB04844,DB01143,2.0633766617986084e-07,0.9961733369376662
8.460879e-05,0.00030767918,0.99990225,DB05266,DB01143,8.270509222500639e-09,0.9998176494805092
0.0027071536,8.940697e-06,0.99981505,DB06288,DB01143,5.006880583198959e-07,0.9971083970880584
0.0018648803,8.1300735e-05,0.99943745,DB01244,DB01155,1.0490884127650943e-06,0.9975736187884128
0.005607158,7.966161e-05,0.99987614,DB01551,DB01155,6.945025898798635e-07,0.9942696765025899
0.006681055,1.2814999e-06,0.9999616,DB01589,DB01155,2.565525119999599e-07,0.993280801552512
0.0068054497,5.018711e-05,0.9993084,DB02665,DB01155,4.706649012520098e-06,0.9925076569490126
0.005429268,0.0023256838,0.99755037,DB04339,DB01155,1.3299697770839893e-05,0.9921344016977709
0.0001962483,0.00019216537,0.99983597,DB05266,DB01155,3.219060864899641e-08,0.9996397538906087
0.00042650104,2.9087067e-05,0.99560684,DB06694,DB01155,1.873687308886403e-06,0.9951822126473089
0.0057650805,1.6182661e-05,0.99960005,DB01589,DB01162,2.3057439459752177e-06,0.9938372752439459
0.00040206313,0.0029815733,0.9960925,DB05266,DB01162,1.571061680474981e-06,0.9956920079316806
0.0059069097,4.7028065e-05,0.99612975,DB06288,DB01162,2.2861217266424788e-05,0.9902457015172665
0.0008005202,2.142787e-05,0.994938,DB01239,DB01165,4.052233252400009e-06,0.9941415320332524
0.0028444529,0.00019848347,0.9980478,DB01244,DB01165,5.552940951379885e-06,0.9952089000409514
0.00046563148,0.000639379,0.99906045,DB05266,DB01165,4.374840570340052e-07,0.998595256004057
0.00033563375,8.046627e-06,0.99710476,DB01244,DB01173,9.717402583499884e-07,0.9967700979902584
0.0012143254,0.01813808,0.996932,DB01183,DB01175,3.725550327199951e-06,0.9957214001503273
0.0018412471,0.00012552738,0.99799764,DB01188,DB01175,3.686839543155965e-06,0.9961600797395431
0.00035199523,1.4901161e-06,0.9998529,DB01244,DB01175,5.1778498332984377e-08,0.9995009565484985
0.0033392012,4.172325e-07,0.9996073,DB01288,DB01175,1.3113043112400787e-06,0.9962694101043112
0.0020081103,1.2278557e-05,0.99745625,DB01410,DB01175,5.108130575624911e-06,0.9954532478305756
0.002408743,0.0005244911,0.9948207,DB01427,DB01175,1.2475602619899995e-05,0.9924244326026198
0.0030087829,0.00017410517,0.9950475,DB01436,DB01175,1.490099731225008e-05,0.9920536180973123
0.0014763176,1.2814999e-06,0.9997136,DB01708,DB01175,4.228173606400295e-07,0.9982377052173607
0.0013178885,5.2809715e-05,0.9981916,DB04339,DB01175,2.3832695634000574e-06,0.9968760947695633
7.390976e-06,7.659197e-06,0.9997065,DB04540,DB01175,2.1692514559996053e-09,0.9996991111932515
4.6610832e-05,2.2053719e-06,0.9999504,DB05266,DB01175,2.3118972671992073e-09,0.9999037914798973
0.00019720197,1.1026859e-06,0.99732965,DB05271,DB01175,5.265982805895086e-07,0.9971329746282805
6.3985586e-05,4.4703484e-07,0.99721783,DB06694,DB01175,1.780187778016218e-07,0.9971540224327778
0.00224787,1.847744e-06,0.9995844,DB06701,DB01175,9.342147719999111e-07,0.997337464214772
0.001214683,4.440546e-06,0.99635446,DB06710,DB01175,4.428175463819936e-06,0.9951442051754639
0.00012075901,7.748604e-07,0.99555045,DB06712,DB01175,5.37323252945503e-07,0.9954302283132529
7.376075e-05,0.00019285083,0.99623644,DB01182,DB01176,2.776030082699999e-07,0.9961629568530083
0.00044345856,1.0967255e-05,0.9987212,DB01184,DB01176,5.670948065280108e-07,0.9982783085348065
2.2113323e-05,4.053116e-06,0.99918854,DB01244,DB01176,1.7944077081579692e-08,0.9991664446210772
0.001758784,1.4871359e-05,0.99893093,DB01337,DB01176,1.8802632108800094e-06,0.9971740262632109
0.0031186938,4.3809414e-06,0.9985795,DB01367,DB01176,4.430104542900145e-06,0.9954652363045429
0.00046870112,3.0100346e-06,0.99797326,DB01590,DB01176,9.499353079488125e-07,0.997505508815308
0.00021409988,6.854534e-06,0.99877286,DB01708,DB01176,2.627305267432033e-07,0.9985590228505268
2.9206276e-06,3.260374e-05,0.99906015,DB05266,DB01176,2.744951849859896e-09,0.9990572321173519
0.00033462048,1.424551e-05,0.99850714,DB06701,DB01176,4.995415297728135e-07,0.9981730190615298
0.0015641451,5.8293343e-05,0.9999811,DB01192,DB01182,2.9562342390068635e-08,0.9984169844623423
0.0005354285,0.00030586123,0.99956226,DB01194,DB01182,2.3437847158998087e-07,0.9990270658784717
5.9217215e-05,0.00018826127,0.99980927,DB01198,DB01182,1.1294499416951648e-08,0.9997500640794994
3.9339066e-06,2.5242567e-05,0.99983597,DB01219,DB01182,6.452786995979279e-10,0.9998320367386787
0.00012400746,0.00086170435,0.9997586,DB01221,DB01182,2.9935400843993454e-08,0.9996346224754009
0.0020219088,0.00020381808,0.99996895,DB01235,DB01182,6.278026824006559e-08,0.9979471039802682
0.00021269917,5.066395e-07,0.9999914,DB01239,DB01182,1.8292128620053717e-09,0.9997787026592129
0.0008561015,3.6656857e-06,0.9999926,DB01244,DB01182,6.335151099992079e-09,0.999136504835151
0.001744926,3.361702e-05,0.9992551,DB01275,DB01182,1.2997953774000843e-06,0.9975114737953774
0.0060781837,0.00048208237,0.998095,DB01407,DB01182,1.1578939948500276e-05,0.9920283952399485
0.0017387867,4.863739e-05,0.99984854,DB01410,DB01182,2.6335663358198634e-07,0.9981100166566336
0.0020954013,0.00036749244,0.99987304,DB01427,DB01182,2.6603214904801943e-07,0.9977779047321491
0.00054726005,0.000328511,0.9997621,DB01436,DB01182,1.3019316589500717e-07,0.9992149701431658
0.00095939636,0.0014573038,0.9988078,DB01438,DB01182,1.1437923403919775e-06,0.9978495474323404
0.0002682507,8.699298e-05,0.99977577,DB01440,DB01182,6.014985446101274e-08,0.9995075794498544
0.006920278,0.0002066195,0.99988157,DB01452,DB01182,8.195685235400187e-07,0.9929621115685235
0.0010415316,1.3917685e-05,0.9985839,DB01544,DB01182,1.4749128987600325e-06,0.9975438433128988
0.0026240349,1.40070915e-05,0.99999213,DB01551,DB01182,2.0651154663054883e-08,0.9973681157511547
0.0008633137,4.708767e-06,0.99979335,DB01558,DB01182,1.7840377610497835e-07,0.9989302147037761
0.00043845177,7.390976e-06,0.9998238,DB01588,DB01182,7.725520187398233e-08,0.9993854254852019
0.0004004538,2.682209e-07,0.99999905,DB01589,DB01182,3.804311099998247e-10,0.9995985965804312
0.00011906028,2.1457672e-06,0.99980545,DB01595,DB01182,2.3163177474001848e-08,0.9996864128831775
0.0003555417,1.2516975e-06,0.9999688,DB01608,DB01182,1.10929010400032e-08,0.9996132693929011
0.004038006,6.377697e-06,0.9999877,DB01708,DB01182,4.966747379985914e-08,0.9959497436674738
2.1338463e-05,3.2275915e-05,0.99998546,DB04540,DB01182,3.102612520201563e-10,0.9999641218472612
6.663799e-05,1.8447638e-05,0.9999913,DB05266,DB01182,5.797505129981753e-10,0.9999246625897505
0.00033909082,3.7550926e-06,0.99994874,DB05271,DB01182,1.7381795433199123e-08,0.9996096665617954
0.00094619393,2.682209e-07,0.99999666,DB06288,DB01182,3.160287726217342e-09,0.9990504692302877
0.0003554821,1.1503696e-05,0.99984515,DB06694,DB01182,5.5046403185014106e-08,0.9994897229464031
0.007578045,5.158782e-05,0.99986804,DB06710,DB01182,9.999988182003187e-07,0.9922909949988181
0.0015027523,1.5497208e-05,0.9998548,DB06712,DB01182,2.181996339599346e-07,0.998352265899634
0.002347201,0.03145179,0.99607825,DB01192,DB01183,9.205135521749875e-06,0.9937402541355218
0.004515022,0.016792744,0.99544805,DB01193,DB01183,2.055215439289987e-05,0.9909535801543929
0.0004181862,0.005556047,0.99698055,DB01202,DB01183,1.2626923215900143e-06,0.9965636264923216
0.0018426478,0.005127102,0.99896693,DB01236,DB01183,1.9035841627459434e-06,0.9971261857841628
0.005652249,0.015200704,0.99635506,DB01410,DB01183,2.0602108470060232e-05,0.99072341310847
0.0040477216,0.011673927,0.99867225,DB01551,DB01183,5.374362354399842e-06,0.9946299027623544
0.0015487671,7.531047e-05,0.999972,DB01589,DB01183,4.336547880004337e-08,0.9984232762654788
0.0064325333,0.002506882,0.99878114,DB01590,DB01183,7.840357538038282e-06,0.992356447057538
0.0016508996,0.00036364794,0.9990206,DB01608,DB01183,1.6168910682399398e-06,0.9973713172910683
0.0012013316,0.0004786849,0.99884975,DB01623,DB01183,1.381831672900023e-06,0.9976498002316728
0.0065470636,0.0022210479,0.99867404,DB01708,DB01183,8.681144451055733e-06,0.9921356575444511
0.0017157197,0.0003835559,0.9995359,DB04844,DB01183,7.962655127699439e-07,0.9978209765655128
0.00020721555,0.003951937,0.9997182,DB05266,DB01183,5.839334198999974e-08,0.9995110428433419
0.0004784763,0.0044680536,0.9945309,DB05271,DB01183,2.616834732330002e-06,0.9940550405347324
0.0014050305,0.00025483966,0.9996555,DB06288,DB01183,4.840330072499577e-07,0.9982509535330073
0.0005145371,0.005021155,0.99148256,DB06694,DB01183,4.382538877023993e-06,0.990972405438877
0.006335497,0.00035962462,0.99961746,DB01192,DB01184,2.4235810223802678e-06,0.9932843865810224
0.00030204654,0.0010537803,0.998016,DB01198,DB01184,5.992603353599957e-07,0.9977145527203354
0.0020785034,2.0205975e-05,0.9998081,DB01202,DB01184,3.9886480246004695e-07,0.9977299954648023
0.0035762787,0.0025366247,0.99698704,DB01210,DB01184,1.0775184671951833e-05,0.993421536484672
0.00029173493,0.0013149679,0.99574095,DB01215,DB01184,1.2425136536165123e-06,0.9954504575836536
1.9490719e-05,1.475215e-05,0.9995743,DB01219,DB01184,8.297199078299481e-09,0.9995548175781991
0.006686598,0.0006068647,0.9997168,DB01235,DB01184,1.8936445536002606e-06,0.9930320956445535
0.003979802,5.6892633e-05,0.99725854,DB01275,DB01184,1.0910467990919894e-05,0.993289648467991
0.005273938,7.429719e-05,0.99909014,DB01410,DB01184,4.7985452286802115e-06,0.9938210005452287
0.007361591,0.0021547377,0.9988866,DB01427,DB01184,8.19639541940031e-06,0.9915332053954193
0.0016696453,0.0002784431,0.99926084,DB01436,DB01184,1.234135019947935e-06,0.99759242883502
0.0009228885,0.000113904476,0.99782014,DB01440,DB01184,2.011767725610031e-06,0.9968992632677256
0.0010342896,3.0755997e-05,0.9984051,DB01588,DB01184,1.6495884830399532e-06,0.9973724599884831
0.0019096434,1.66893e-06,0.99966127,DB01608,DB01184,6.468535088819118e-07,0.9977522734535089
0.008452624,2.5779009e-05,0.99978447,DB01708,DB01184,1.8217940507196941e-06,0.9913336677940507
0.008450031,0.001688987,0.99885976,DB04339,DB01184,9.635063347440124e-06,0.9904193640633474
0.00017270446,3.9428473e-05,0.999933,DB05266,DB01184,1.157119882000678e-08,0.9997603071111988
0.0008958578,5.3048134e-06,0.999394,DB05271,DB01184,5.428898267999959e-07,0.9984986850898268
0.0025694668,8.34465e-07,0.9999291,DB06288,DB01184,1.8217519611996112e-07,0.9973598153751961
0.0006259382,1.6897917e-05,0.9979279,DB06694,DB01184,1.2970065442200133e-06,0.9973032588065441
0.0011890829,5.3316355e-05,0.996897,DB06712,DB01184,3.6897242386999606e-06,0.9957116068242388
0.007025063,3.08156e-05,0.9986892,DB01288,DB01188,9.208452580399615e-06,0.9916733454525803
0.007141769,0.002187252,0.99767125,DB04339,DB01188,1.6631394558749934e-05,0.9905461123945588
0.007452786,9.387732e-06,0.99913025,DB04844,DB01188,6.482060623500019e-06,0.9916839460606235
0.0067744255,8.314848e-06,0.9989829,DB06288,DB01188,6.890268176049953e-06,0.9922153647681761
0.003968984,0.0028097034,0.99649334,DB01210,DB01192,1.391787743343998e-05,0.9925382738774334
0.00071161985,1.475215e-05,0.9999281,DB01244,DB01192,5.1165467215009694e-08,0.9992165313154672
0.004224807,6.118417e-05,0.99613804,DB01275,DB01192,1.6316035641720225e-05,0.9919295490356416
0.00606367,3.7550926e-06,0.99995315,DB01288,DB01192,2.840829395002589e-07,0.9938897640829395
0.0039427876,2.4676323e-05,0.9999221,DB01410,DB01192,3.071431540398585e-07,0.9959796195431541
0.002997905,0.0002847612,0.99988973,DB01427,DB01192,3.3057898434990376e-07,0.9968921555789844
0.0017956197,0.00027617812,0.99989176,DB01436,DB01192,1.943578763279671e-07,0.9980963346578764
0.00028809905,4.3213367e-06,0.99951273,DB01608,DB01192,1.4038202409351143e-07,0.999224771332024
0.00798437,1.3291836e-05,0.99997675,DB01708,DB01192,1.8563660250024103e-07,0.9919925656366025
0.006416023,0.00043830276,0.9998386,DB04339,DB01192,1.0355461121998602e-06,0.9934236125461122
2.4020672e-05,0.00015124679,0.9999254,DB04540,DB01192,1.7919421312008585e-09,0.9999013811199421
0.00018170476,3.0696392e-05,0.99998826,DB05266,DB01192,2.133213882406874e-09,0.9998065573732138
0.00025460124,1.9222498e-05,0.9994283,DB06694,DB01192,1.4555552890798797e-07,0.999173844315529
0.0051111877,0.00012427568,0.99949706,DB06710,DB01192,2.5706207418377535e-06,0.9943884429207419
0.00039577484,2.7120113e-05,0.9991052,DB06712,DB01192,3.541393268319895e-07,0.9987097792993269
0.0052761137,2.065301e-05,0.99968255,DB01202,DB01193,1.6749022940652765e-06,0.994408111202294
0.00639078,6.28531e-05,0.99933743,DB01236,DB01193,4.234339104600185e-06,0.9929508843391045
0.0040287673,0.0005206764,0.99839306,DB01436,DB01193,6.473987325061781e-06,0.994370766687325
0.0012689829,0.00018504262,0.9930401,DB01440,DB01193,8.831994085710024e-06,0.9917799490940857
0.004198611,6.8843365e-06,0.9976901,DB01608,DB01193,9.698371548899899e-06,0.9935011873715489
0.0048081875,3.0994415e-06,0.997825,DB01623,DB01193,1.0457807812500182e-05,0.9930272703078125
0.0065837502,1.1026859e-06,0.99992037,DB04844,DB01193,5.242640284259816e-07,0.9933371440640284
0.0007663965,4.8726797e-05,0.99990773,DB05266,DB01193,7.071540505500414e-08,0.9991414042154051
0.006355524,1.758337e-06,0.99972534,DB06288,DB01193,1.7456082218398867e-06,0.9933715616082219
0.0019519329,0.00020045042,0.9975748,DB01202,DB01194,4.733827669080032e-06,0.9956276009276691
0.0051377714,0.0071851015,0.9957651,DB01235,DB01194,2.1757948101860213e-05,0.9906490865481018
0.00045990944,0.00016754866,0.9954628,DB01244,DB01194,2.0867011111680087e-06,0.9950049772611111
0.0028915405,0.001114279,0.9946774,DB01452,DB01194,1.539051346529987e-05,0.9918012500134654
0.003053546,0.00025302172,0.9988961,DB01551,DB01194,3.370809429400142e-06,0.9958459248094294
0.0025465488,1.13248825e-05,0.9997123,DB01589,DB01194,7.326420897600046e-07,0.9971664838420897
0.0014863312,9.119511e-06,0.9983989,DB04844,DB01194,2.379764884320033e-06,0.9969149485648844
0.001252681,7.033348e-06,0.99722815,DB06288,DB01194,3.4722438298500256e-06,0.9959789412438299
0.0037240982,2.0116568e-05,0.9995376,DB01589,DB01195,1.7220230076799029e-06,0.9958152238230077
5.6773424e-05,1.9222498e-05,0.9985374,DB01244,DB01196,8.303680994239889e-08,0.99848070961281
0.00080400705,1.2516975e-06,0.99711335,DB01267,DB01196,2.3208869508824927e-06,0.9963116638369508
0.0012438595,3.6358833e-06,0.9986157,DB01288,DB01196,1.7218747058500063e-06,0.9973735623747058
0.0032564104,5.209446e-05,0.9976175,DB01337,DB01196,7.75839777799985e-06,0.994368847997778
0.00037059188,8.4251165e-05,0.99545497,DB01452,DB01196,1.6843512123563815e-06,0.9950860624712125
0.0003350079,1.22487545e-05,0.999586,DB01551,DB01196,1.3869327060000853e-07,0.9992511307932707
0.00030350685,9.23872e-07,0.9996251,DB01589,DB01196,1.137847180649866e-07,0.9993217069347181
0.0012725294,5.2452087e-06,0.9951708,DB02665,DB01196,6.145298978479972e-06,0.9939044158989785
8.648634e-05,8.34465e-07,0.9990095,DB04844,DB01196,8.566471977000046e-08,0.9989230993247198
9.778142e-05,5.066395e-07,0.9990188,DB06288,DB01196,9.59431293040015e-08,0.9989211145231293
6.2286854e-06,0.00010871887,0.99647737,DB01244,DB01198,2.194135405060182e-08,0.9964711632559541
0.00036737323,4.3988228e-05,0.9956846,DB01288,DB01198,1.5853624367419888e-06,0.9953188121324368
0.0013554692,0.00060617924,0.9941766,DB01337,DB01198,7.893439339280046e-06,0.9928290242393393
0.0057618916,1.385808e-05,0.9992032,DB01364,DB01198,4.591075226880241e-06,0.9934458994752269
1.9937754e-05,2.8401613e-05,0.9909098,DB01608,DB01198,1.8123817141080098e-07,0.9908900434841713
5.9604645e-07,0.00021335483,0.99897563,DB04540,DB01198,6.105721019864981e-10,0.9989750345641222
8.165836e-06,0.00019487739,0.999238,DB05266,DB01198,6.2223670320003304e-09,0.999229840386367
0.0006814599,0.00031629205,0.9952854,DB01233,DB01202,3.2128108445400093e-06,0.9946071529108446
0.0029094815,5.3346157e-06,0.9943646,DB01275,DB01202,1.6396092045099875e-05,0.9914715145920451
0.0029370189,1.12354755e-05,0.99932766,DB01410,DB01202,1.974675287226144e-06,0.9963926157752871
0.0032129586,0.00028079748,0.99862075,DB01427,DB01202,4.431473149050174e-06,0.995412222873149
0.00095641613,8.371472e-05,0.9987018,DB01436,DB01202,1.241619419966026e-06,0.99774662548942
0.0015890002,1.6093254e-06,0.9991156,DB01608,DB01202,1.4053117768800118e-06,0.9975280051117769
0.007409334,3.0100346e-06,0.99974597,DB01708,DB01202,1.88219311602012e-06,0.992338518193116
0.001424998,5.930662e-06,0.99644554,DB02546,DB01202,5.065098391080053e-06,0.995025607098391
0.00019317865,8.136034e-06,0.99988174,DB05266,DB01202,2.2845307149007084e-08,0.9996885841953072
0.0005082786,2.1457672e-06,0.99579674,DB06694,DB01202,2.1364271082360216e-06,0.9952905978271082
0.00055503845,3.1292439e-06,0.9938579,DB06712,DB01202,3.409101663745022e-06,0.9933062706516637
0.005509317,5.4955482e-05,0.9989773,DB05266,DB01203,5.634378495900237e-06,0.9934736173784958
0.006333351,0.00012713671,0.997635,DB02665,DB01210,1.4978375114999687e-05,0.9913166273751151
